transaction_id,customer_id,product_id,quantity,timestamp
12671,CUST_462,PROD_29,3,2026-01-22 00:03:52
12672,CUST_374,PROD_43,1,2026-01-10 11:04:45
12673,CUST_219,PROD_6,2,2026-01-05 16:33:22
12674,CUST_390,PROD_59,5,2026-01-20 09:01:29
12675,CUST_435,PROD_56,3,2026-01-04 03:02:06
12676,CUST_246,PROD_28,3,2026-01-23 05:19:23
12677,CUST_474,PROD_37,2,2026-01-11 12:37:22
12678,CUST_451,PROD_87,1,2026-01-09 13:31:10
12679,CUST_233,PROD_62,3,2026-01-21 15:07:14
12680,CUST_412,PROD_2,4,2026-01-12 11:48:26
12681,CUST_212,PROD_93,4,2026-01-05 19:39:21
12682,CUST_347,PROD_100,4,2026-01-19 18:47:39
12683,CUST_341,PROD_85,2,2026-01-07 03:09:39
12684,CUST_24,PROD_16,5,2026-01-20 10:21:00
12685,CUST_368,PROD_74,2,2026-01-08 23:49:14
12686,CUST_273,PROD_26,2,2026-01-22 12:12:43
12687,CUST_149,PROD_89,2,2026-01-08 07:18:55
12688,CUST_321,PROD_28,1,2026-01-18 07:18:21
12689,CUST_165,PROD_89,4,2026-01-16 21:31:35
12690,CUST_95,PROD_57,3,2026-01-04 16:14:35
12691,CUST_437,PROD_21,3,2026-01-18 07:15:18
12692,CUST_487,PROD_9,3,2025-12-29 05:11:19
12693,CUST_251,PROD_28,4,2026-01-24 06:04:06
12694,CUST_124,PROD_11,1,2025-12-28 19:30:06
12695,CUST_216,PROD_81,5,2026-01-12 12:02:47
12696,CUST_411,PROD_92,4,2026-01-05 09:47:55
12697,CUST_308,PROD_72,2,2026-01-22 21:40:15
12698,CUST_39,PROD_38,3,2026-01-10 04:37:54
12699,CUST_403,PROD_5,3,2026-01-12 02:19:36
12700,CUST_399,PROD_58,4,2026-01-06 16:23:20
12701,CUST_241,PROD_49,3,2026-01-11 12:16:15
12702,CUST_197,PROD_86,5,2026-01-21 16:30:18
12703,CUST_160,PROD_94,4,2026-01-14 01:54:42
12704,CUST_498,PROD_34,4,2026-01-21 18:25:56
12705,CUST_48,PROD_56,4,2026-01-04 05:56:40
12706,CUST_452,PROD_15,5,2026-01-25 03:49:20
12707,CUST_14,PROD_71,4,2026-01-23 02:54:20
12708,CUST_374,PROD_2,2,2026-01-09 09:52:49
12709,CUST_30,PROD_65,3,2026-01-04 09:00:19
12710,CUST_248,PROD_95,1,2026-01-02 10:40:20
12711,CUST_406,PROD_62,4,2026-01-19 00:39:28
12712,CUST_124,PROD_15,5,2026-01-27 11:56:22
12713,CUST_209,PROD_4,4,2026-01-22 05:37:23
12714,CUST_481,PROD_59,5,2026-01-20 01:08:49
12715,CUST_27,PROD_3,3,2026-01-11 16:35:03
12716,CUST_130,PROD_63,4,2026-01-26 00:39:13
12717,CUST_65,PROD_13,1,2026-01-06 18:05:05
12718,CUST_377,PROD_49,3,2025-12-29 13:36:15
12719,CUST_19,PROD_40,5,2026-01-20 12:44:44
12720,CUST_128,PROD_39,1,2026-01-02 02:04:11
12721,CUST_99,PROD_27,1,2026-01-27 00:40:15
12722,CUST_401,PROD_52,3,2026-01-15 22:24:45
12723,CUST_104,PROD_70,5,2026-01-17 04:30:36
12724,CUST_171,PROD_69,3,2025-12-31 23:32:29
12725,CUST_297,PROD_85,2,2026-01-01 01:38:14
12726,CUST_48,PROD_25,1,2026-01-23 00:53:55
12727,CUST_313,PROD_35,4,2026-01-17 02:45:39
12728,CUST_481,PROD_8,2,2026-01-14 22:29:32
12729,CUST_14,PROD_94,2,2026-01-15 02:00:07
12730,CUST_198,PROD_61,3,2026-01-11 06:50:43
12731,CUST_118,PROD_68,4,2026-01-06 11:09:07
12732,CUST_265,PROD_53,4,2026-01-19 18:22:31
12733,CUST_104,PROD_37,2,2026-01-23 05:28:27
12734,CUST_54,PROD_93,4,2026-01-02 10:11:20
12735,CUST_456,PROD_23,1,2026-01-26 12:23:43
12736,CUST_253,PROD_50,1,2026-01-09 20:32:03
12737,CUST_428,PROD_40,3,2026-01-02 20:21:51
12738,CUST_142,PROD_32,2,2026-01-27 11:38:59
12739,CUST_68,PROD_56,1,2026-01-19 03:29:53
12740,CUST_82,PROD_89,1,2026-01-04 18:20:28
12741,CUST_345,PROD_6,2,2026-01-15 11:02:55
12742,CUST_442,PROD_77,1,2026-01-18 11:44:34
12743,CUST_203,PROD_48,4,2026-01-17 02:24:04
12744,CUST_55,PROD_91,1,2026-01-06 22:34:20
12745,CUST_13,PROD_79,2,2025-12-28 19:28:27
12746,CUST_418,PROD_98,2,2026-01-18 04:19:17
12747,CUST_136,PROD_58,4,2026-01-03 11:48:43
12748,CUST_465,PROD_85,3,2026-01-20 01:32:20
12749,CUST_477,PROD_1,1,2025-12-31 07:45:54
12750,CUST_354,PROD_92,3,2026-01-13 11:28:37
12751,CUST_365,PROD_8,4,2026-01-16 14:32:12
12752,CUST_448,PROD_26,1,2026-01-11 19:44:21
12753,CUST_158,PROD_42,1,2026-01-15 07:03:23
12754,CUST_421,PROD_21,5,2026-01-14 14:02:31
12755,CUST_450,PROD_16,1,2025-12-28 21:54:31
12756,CUST_143,PROD_75,4,2026-01-22 15:59:01
12757,CUST_497,PROD_7,1,2026-01-13 13:42:45
12758,CUST_500,PROD_76,4,2025-12-31 20:08:14
12759,CUST_423,PROD_53,1,2026-01-08 13:45:34
12760,CUST_448,PROD_31,4,2026-01-24 01:30:41
12761,CUST_373,PROD_59,4,2026-01-15 00:22:31
12762,CUST_310,PROD_7,1,2026-01-14 13:16:06
12763,CUST_355,PROD_46,3,2026-01-26 16:31:31
12764,CUST_64,PROD_7,3,2026-01-14 14:24:07
12765,CUST_296,PROD_57,2,2026-01-15 07:05:15
12766,CUST_115,PROD_48,1,2026-01-02 01:13:35
12767,CUST_71,PROD_65,2,2026-01-07 03:05:15
12768,CUST_304,PROD_91,2,2026-01-16 23:05:33
12769,CUST_146,PROD_37,4,2026-01-12 06:43:48
12770,CUST_124,PROD_31,2,2026-01-05 02:28:40
12771,CUST_140,PROD_21,1,2026-01-26 04:27:50
12772,CUST_208,PROD_54,5,2026-01-06 10:05:40
12773,CUST_102,PROD_83,2,2026-01-05 01:59:46
12774,CUST_405,PROD_16,3,2026-01-10 07:18:44
12775,CUST_267,PROD_33,4,2025-12-29 16:26:25
12776,CUST_87,PROD_51,2,2026-01-22 06:24:29
12777,CUST_189,PROD_93,4,2025-12-30 23:44:17
12778,CUST_93,PROD_16,2,2025-12-28 23:21:14
12779,CUST_54,PROD_5,5,2026-01-19 02:38:51
12780,CUST_170,PROD_55,4,2026-01-21 06:47:22
12781,CUST_436,PROD_75,2,2026-01-16 01:48:05
12782,CUST_304,PROD_38,4,2026-01-24 01:06:08
12783,CUST_40,PROD_40,5,2026-01-11 19:19:41
12784,CUST_273,PROD_79,5,2026-01-23 02:15:05
12785,CUST_79,PROD_36,3,2026-01-22 01:17:49
12786,CUST_97,PROD_98,1,2026-01-21 06:22:17
12787,CUST_296,PROD_63,3,2026-01-09 03:45:01
12788,CUST_334,PROD_74,4,2026-01-02 12:46:32
12789,CUST_230,PROD_5,3,2026-01-25 01:01:13
12790,CUST_498,PROD_13,3,2026-01-04 02:23:20
12791,CUST_45,PROD_31,4,2025-12-28 23:09:40
12792,CUST_475,PROD_10,5,2026-01-01 19:50:15
12793,CUST_347,PROD_81,1,2026-01-09 07:13:16
12794,CUST_149,PROD_93,2,2026-01-08 01:01:58
12795,CUST_80,PROD_9,3,2026-01-19 21:17:51
12796,CUST_17,PROD_63,2,2026-01-19 16:55:27
12797,CUST_337,PROD_31,4,2026-01-19 10:12:18
12798,CUST_388,PROD_94,4,2026-01-13 04:21:23
12799,CUST_490,PROD_20,3,2026-01-03 19:56:35
12800,CUST_454,PROD_81,1,2026-01-23 14:11:14
12801,CUST_71,PROD_99,4,2026-01-13 01:06:46
12802,CUST_200,PROD_33,5,2026-01-12 01:04:27
12803,CUST_95,PROD_89,5,2026-01-20 07:04:32
12804,CUST_403,PROD_20,4,2026-01-24 23:55:39
12805,CUST_6,PROD_25,1,2026-01-16 08:45:03
12806,CUST_269,PROD_84,2,2026-01-18 08:18:56
12807,CUST_402,PROD_7,4,2026-01-26 00:47:23
12808,CUST_468,PROD_91,3,2026-01-24 17:00:04
12809,CUST_243,PROD_24,3,2026-01-26 06:11:45
12810,CUST_8,PROD_77,5,2026-01-25 19:16:20
12811,CUST_304,PROD_19,2,2025-12-30 22:41:54
12812,CUST_420,PROD_73,1,2026-01-10 22:32:45
12813,CUST_300,PROD_3,5,2026-01-14 21:43:19
12814,CUST_428,PROD_38,4,2025-12-29 20:59:45
12815,CUST_428,PROD_85,1,2026-01-18 15:51:40
12816,CUST_273,PROD_30,1,2026-01-09 14:57:33
12817,CUST_195,PROD_60,5,2025-12-30 08:03:39
12818,CUST_446,PROD_20,2,2026-01-19 08:47:15
12819,CUST_443,PROD_42,3,2026-01-25 07:25:22
12820,CUST_299,PROD_22,2,2026-01-21 01:14:42
12821,CUST_162,PROD_88,1,2026-01-19 01:59:12
12822,CUST_313,PROD_62,3,2026-01-19 01:29:03
12823,CUST_175,PROD_72,3,2026-01-21 06:13:02
12824,CUST_1,PROD_16,2,2026-01-12 05:34:58
12825,CUST_17,PROD_53,4,2026-01-16 05:25:24
12826,CUST_211,PROD_57,5,2026-01-11 05:41:29
12827,CUST_118,PROD_90,1,2026-01-26 02:59:23
12828,CUST_285,PROD_68,5,2026-01-02 20:40:56
12829,CUST_168,PROD_27,5,2026-01-14 06:47:38
12830,CUST_218,PROD_7,3,2026-01-08 18:26:46
12831,CUST_243,PROD_37,4,2026-01-24 17:40:19
12832,CUST_182,PROD_29,4,2026-01-18 03:53:23
12833,CUST_270,PROD_19,3,2026-01-01 11:35:44
12834,CUST_402,PROD_53,2,2026-01-20 10:05:17
12835,CUST_47,PROD_13,1,2026-01-20 08:59:08
12836,CUST_205,PROD_82,4,2026-01-07 16:09:44
12837,CUST_493,PROD_86,3,2026-01-07 23:15:01
12838,CUST_413,PROD_97,1,2026-01-22 03:19:43
12839,CUST_184,PROD_50,1,2026-01-23 18:28:06
12840,CUST_221,PROD_87,5,2026-01-14 00:30:47
12841,CUST_362,PROD_6,4,2026-01-17 04:44:29
12842,CUST_433,PROD_98,3,2025-12-31 03:09:10
12843,CUST_445,PROD_37,1,2026-01-12 23:27:13
12844,CUST_193,PROD_12,1,2026-01-03 04:01:05
12845,CUST_209,PROD_59,1,2025-12-30 08:41:01
12846,CUST_364,PROD_3,3,2026-01-12 18:08:00
12847,CUST_408,PROD_60,1,2026-01-06 14:52:29
12848,CUST_121,PROD_33,4,2026-01-26 16:53:59
12849,CUST_182,PROD_94,3,2026-01-03 06:12:01
12850,CUST_133,PROD_62,2,2026-01-05 02:17:57
12851,CUST_169,PROD_18,5,2026-01-20 06:13:02
12852,CUST_170,PROD_68,2,2026-01-14 04:57:53
12853,CUST_435,PROD_40,3,2025-12-31 12:00:12
12854,CUST_109,PROD_75,2,2026-01-07 11:16:32
12855,CUST_457,PROD_93,1,2026-01-23 14:10:04
12856,CUST_435,PROD_19,5,2026-01-18 08:01:57
12857,CUST_248,PROD_44,3,2026-01-27 07:48:18
12858,CUST_437,PROD_16,4,2026-01-11 04:36:50
12859,CUST_468,PROD_45,1,2026-01-21 13:33:05
12860,CUST_440,PROD_94,1,2026-01-25 06:54:42
12861,CUST_161,PROD_37,2,2025-12-30 22:25:46
12862,CUST_364,PROD_60,2,2026-01-05 16:26:47
12863,CUST_467,PROD_20,5,2026-01-23 14:29:34
12864,CUST_220,PROD_20,1,2026-01-11 21:21:12
12865,CUST_8,PROD_93,1,2026-01-07 12:03:02
12866,CUST_204,PROD_67,1,2026-01-26 00:24:31
12867,CUST_49,PROD_55,5,2026-01-04 21:39:28
12868,CUST_351,PROD_31,1,2026-01-02 23:18:28
12869,CUST_386,PROD_56,5,2026-01-17 18:36:33
12870,CUST_468,PROD_22,3,2026-01-02 13:02:02
12871,CUST_195,PROD_11,5,2026-01-08 11:27:51
12872,CUST_35,PROD_84,1,2026-01-22 19:28:47
12873,CUST_17,PROD_77,4,2026-01-26 20:32:04
12874,CUST_313,PROD_22,3,2026-01-20 11:59:53
12875,CUST_14,PROD_89,2,2026-01-10 04:38:25
12876,CUST_398,PROD_12,2,2026-01-01 08:03:24
12877,CUST_163,PROD_14,5,2026-01-23 07:44:13
12878,CUST_23,PROD_81,5,2026-01-10 17:13:45
12879,CUST_410,PROD_78,2,2025-12-31 06:30:46
12880,CUST_62,PROD_73,5,2026-01-14 02:20:21
12881,CUST_135,PROD_67,2,2026-01-26 11:01:35
12882,CUST_160,PROD_45,2,2026-01-22 20:12:52
12883,CUST_485,PROD_15,5,2025-12-31 10:04:44
12884,CUST_232,PROD_2,4,2026-01-11 17:01:27
12885,CUST_372,PROD_29,5,2026-01-20 22:05:39
12886,CUST_383,PROD_21,5,2026-01-21 06:18:59
12887,CUST_359,PROD_31,2,2026-01-22 23:25:52
12888,CUST_273,PROD_68,4,2026-01-22 07:46:32
12889,CUST_22,PROD_64,2,2026-01-01 07:31:06
12890,CUST_281,PROD_23,3,2026-01-08 23:21:25
12891,CUST_67,PROD_48,2,2026-01-24 07:03:06
12892,CUST_167,PROD_56,5,2026-01-20 04:46:47
12893,CUST_450,PROD_95,3,2026-01-08 13:50:05
12894,CUST_158,PROD_35,1,2026-01-24 04:12:20
12895,CUST_325,PROD_46,4,2026-01-20 11:38:34
12896,CUST_446,PROD_43,5,2026-01-19 11:54:39
12897,CUST_167,PROD_15,4,2026-01-25 00:33:43
12898,CUST_489,PROD_87,4,2026-01-21 17:51:53
12899,CUST_485,PROD_64,3,2026-01-05 12:26:15
12900,CUST_60,PROD_84,5,2026-01-05 13:07:18
12901,CUST_322,PROD_67,3,2025-12-29 10:46:57
12902,CUST_320,PROD_32,2,2026-01-08 06:06:18
12903,CUST_295,PROD_15,1,2026-01-27 07:33:34
12904,CUST_222,PROD_36,5,2026-01-19 17:50:23
12905,CUST_95,PROD_69,3,2025-12-29 02:13:09
12906,CUST_249,PROD_58,3,2026-01-25 20:28:02
12907,CUST_272,PROD_47,1,2025-12-29 23:06:17
12908,CUST_138,PROD_35,5,2026-01-10 16:45:25
12909,CUST_34,PROD_96,4,2025-12-29 07:34:34
12910,CUST_406,PROD_32,4,2026-01-15 19:00:18
12911,CUST_230,PROD_83,4,2026-01-08 20:13:32
12912,CUST_311,PROD_95,2,2026-01-16 20:32:36
12913,CUST_365,PROD_52,3,2026-01-05 01:47:21
12914,CUST_468,PROD_76,1,2026-01-06 06:44:40
12915,CUST_167,PROD_49,3,2026-01-24 01:36:09
12916,CUST_95,PROD_77,4,2026-01-10 23:25:38
12917,CUST_84,PROD_54,5,2026-01-08 02:34:21
12918,CUST_48,PROD_98,5,2025-12-30 14:42:36
12919,CUST_73,PROD_82,3,2026-01-01 22:01:35
12920,CUST_163,PROD_74,1,2026-01-23 06:56:25
12921,CUST_264,PROD_41,5,2026-01-27 02:15:39
12922,CUST_336,PROD_37,5,2026-01-07 09:14:34
12923,CUST_269,PROD_6,1,2026-01-15 16:32:50
12924,CUST_260,PROD_79,2,2025-12-28 19:48:01
12925,CUST_143,PROD_57,2,2026-01-17 12:00:00
12926,CUST_122,PROD_23,3,2026-01-19 17:13:41
12927,CUST_195,PROD_35,2,2026-01-03 11:46:44
12928,CUST_146,PROD_38,2,2026-01-26 17:21:35
12929,CUST_485,PROD_65,1,2026-01-20 19:40:43
12930,CUST_242,PROD_97,2,2026-01-26 14:24:41
12931,CUST_150,PROD_67,5,2026-01-20 05:05:20
12932,CUST_236,PROD_81,2,2026-01-17 12:00:57
12933,CUST_23,PROD_90,4,2026-01-23 20:33:22
12934,CUST_287,PROD_67,5,2026-01-07 18:45:44
12935,CUST_461,PROD_8,1,2026-01-14 21:12:29
12936,CUST_250,PROD_96,3,2026-01-12 15:06:05
12937,CUST_79,PROD_45,2,2026-01-06 09:26:42
12938,CUST_318,PROD_23,4,2026-01-17 18:28:35
12939,CUST_422,PROD_17,2,2026-01-13 07:25:13
12940,CUST_179,PROD_10,5,2026-01-14 07:22:32
12941,CUST_425,PROD_6,5,2026-01-22 07:55:48
12942,CUST_62,PROD_85,5,2025-12-31 09:49:56
12943,CUST_150,PROD_26,2,2025-12-30 14:14:41
12944,CUST_125,PROD_18,3,2026-01-16 03:29:25
12945,CUST_438,PROD_3,4,2026-01-26 22:30:19
12946,CUST_232,PROD_25,4,2026-01-14 11:01:03
12947,CUST_432,PROD_99,1,2026-01-20 15:49:59
12948,CUST_398,PROD_51,5,2026-01-19 03:49:16
12949,CUST_442,PROD_82,1,2026-01-19 18:24:47
12950,CUST_294,PROD_62,1,2026-01-17 06:46:51
12951,CUST_413,PROD_79,2,2026-01-07 00:10:30
12952,CUST_487,PROD_74,5,2026-01-13 14:26:47
12953,CUST_243,PROD_11,1,2026-01-07 22:08:31
12954,CUST_344,PROD_53,4,2026-01-07 17:56:52
12955,CUST_497,PROD_74,3,2026-01-03 14:16:30
12956,CUST_17,PROD_58,4,2026-01-25 07:09:02
12957,CUST_80,PROD_18,2,2026-01-25 08:08:19
12958,CUST_425,PROD_49,4,2025-12-30 14:06:25
12959,CUST_344,PROD_68,1,2026-01-17 14:02:03
12960,CUST_344,PROD_56,5,2026-01-24 21:58:38
12961,CUST_225,PROD_23,3,2026-01-23 21:07:46
12962,CUST_386,PROD_80,4,2026-01-17 01:23:29
12963,CUST_472,PROD_94,1,2026-01-19 17:11:09
12964,CUST_267,PROD_38,1,2026-01-15 08:22:00
12965,CUST_355,PROD_41,4,2026-01-07 22:11:04
12966,CUST_303,PROD_55,1,2026-01-11 15:24:38
12967,CUST_141,PROD_76,1,2026-01-23 08:20:59
12968,CUST_153,PROD_100,1,2025-12-31 19:15:54
12969,CUST_168,PROD_2,5,2026-01-27 17:31:41
12970,CUST_363,PROD_56,5,2026-01-01 16:58:50
12971,CUST_43,PROD_20,4,2026-01-19 16:59:01
12972,CUST_466,PROD_4,3,2025-12-31 12:28:53
12973,CUST_147,PROD_26,3,2026-01-25 04:03:55
12974,CUST_399,PROD_79,2,2026-01-27 14:59:41
12975,CUST_332,PROD_86,2,2026-01-10 18:20:49
12976,CUST_371,PROD_73,3,2026-01-01 10:46:15
12977,CUST_415,PROD_49,4,2026-01-20 23:19:58
12978,CUST_240,PROD_47,4,2026-01-23 15:32:53
12979,CUST_264,PROD_61,3,2026-01-14 01:57:18
12980,CUST_277,PROD_24,3,2026-01-07 13:08:57
12981,CUST_315,PROD_58,2,2026-01-04 05:10:43
12982,CUST_433,PROD_50,2,2026-01-18 15:53:34
12983,CUST_423,PROD_62,1,2026-01-14 13:39:03
12984,CUST_255,PROD_90,5,2026-01-04 06:16:31
12985,CUST_241,PROD_43,2,2026-01-16 18:38:36
12986,CUST_392,PROD_65,3,2026-01-19 06:58:43
12987,CUST_396,PROD_20,3,2026-01-08 14:14:19
12988,CUST_207,PROD_1,1,2026-01-20 16:26:20
12989,CUST_131,PROD_36,2,2026-01-25 19:53:41
12990,CUST_301,PROD_54,2,2026-01-07 02:06:49
12991,CUST_158,PROD_88,4,2026-01-14 00:48:57
12992,CUST_348,PROD_55,2,2026-01-15 11:05:55
12993,CUST_202,PROD_19,4,2026-01-24 08:09:34
12994,CUST_129,PROD_29,3,2026-01-19 17:16:29
12995,CUST_375,PROD_11,5,2026-01-17 02:52:00
12996,CUST_123,PROD_82,4,2026-01-12 02:20:22
12997,CUST_484,PROD_89,1,2026-01-10 21:13:29
12998,CUST_296,PROD_84,1,2026-01-07 14:12:40
12999,CUST_68,PROD_93,1,2026-01-16 20:17:30
13000,CUST_484,PROD_73,2,2026-01-04 16:48:32
13001,CUST_489,PROD_31,4,2026-01-23 09:36:27
13002,CUST_240,PROD_94,2,2026-01-12 07:50:11
13003,CUST_479,PROD_63,2,2026-01-02 23:15:04
13004,CUST_355,PROD_34,3,2026-01-24 06:23:18
13005,CUST_176,PROD_25,3,2026-01-01 00:18:45
13006,CUST_222,PROD_60,2,2026-01-04 18:40:57
13007,CUST_439,PROD_40,1,2026-01-19 09:12:47
13008,CUST_290,PROD_64,5,2026-01-21 18:01:06
13009,CUST_42,PROD_25,2,2025-12-31 05:46:43
13010,CUST_120,PROD_70,3,2026-01-25 04:19:34
13011,CUST_11,PROD_63,4,2026-01-25 17:10:03
13012,CUST_5,PROD_5,5,2026-01-13 05:06:07
13013,CUST_418,PROD_29,4,2026-01-11 00:36:09
13014,CUST_414,PROD_38,5,2026-01-19 16:58:50
13015,CUST_446,PROD_49,4,2026-01-10 05:33:10
13016,CUST_380,PROD_48,4,2026-01-14 06:09:49
13017,CUST_444,PROD_68,3,2026-01-09 02:31:43
13018,CUST_338,PROD_18,2,2026-01-25 14:55:37
13019,CUST_410,PROD_20,3,2025-12-30 17:32:55
13020,CUST_230,PROD_58,5,2026-01-27 03:33:18
13021,CUST_365,PROD_9,1,2026-01-24 06:37:55
13022,CUST_490,PROD_40,3,2026-01-23 05:22:21
13023,CUST_241,PROD_26,3,2026-01-07 23:35:02
13024,CUST_66,PROD_14,2,2026-01-03 22:28:50
13025,CUST_59,PROD_13,5,2026-01-07 22:30:10
13026,CUST_442,PROD_86,3,2026-01-01 00:24:26
13027,CUST_193,PROD_61,2,2026-01-08 04:31:49
13028,CUST_241,PROD_48,1,2025-12-31 11:26:34
13029,CUST_244,PROD_94,1,2026-01-18 21:22:21
13030,CUST_436,PROD_66,1,2026-01-20 00:10:39
13031,CUST_147,PROD_57,5,2026-01-07 19:48:12
13032,CUST_397,PROD_17,4,2026-01-26 16:09:46
13033,CUST_40,PROD_60,5,2026-01-26 01:10:56
13034,CUST_141,PROD_24,2,2026-01-25 07:25:20
13035,CUST_161,PROD_71,4,2026-01-01 08:49:23
13036,CUST_154,PROD_23,4,2026-01-08 03:21:24
13037,CUST_410,PROD_5,5,2026-01-14 12:34:05
13038,CUST_180,PROD_48,3,2026-01-11 16:03:02
13039,CUST_175,PROD_39,5,2026-01-17 18:55:19
13040,CUST_297,PROD_67,1,2026-01-24 11:40:20
13041,CUST_82,PROD_33,4,2026-01-27 16:28:30
13042,CUST_13,PROD_75,5,2026-01-14 05:22:18
13043,CUST_64,PROD_90,5,2026-01-27 18:02:39
13044,CUST_442,PROD_41,1,2025-12-29 16:26:39
13045,CUST_394,PROD_79,4,2026-01-18 13:54:17
13046,CUST_91,PROD_75,5,2026-01-02 06:32:19
13047,CUST_355,PROD_82,5,2025-12-30 07:07:21
13048,CUST_348,PROD_14,5,2026-01-25 15:45:09
13049,CUST_19,PROD_17,2,2026-01-09 18:09:12
13050,CUST_210,PROD_63,5,2026-01-22 18:49:39
13051,CUST_462,PROD_24,2,2026-01-24 19:29:03
13052,CUST_178,PROD_67,1,2026-01-03 16:19:11
13053,CUST_283,PROD_44,3,2026-01-17 09:06:15
13054,CUST_289,PROD_17,3,2026-01-10 12:57:36
13055,CUST_300,PROD_90,4,2025-12-29 14:29:00
13056,CUST_460,PROD_26,2,2025-12-30 13:19:40
13057,CUST_313,PROD_55,5,2026-01-08 14:20:16
13058,CUST_452,PROD_52,5,2025-12-31 18:32:36
13059,CUST_104,PROD_9,4,2026-01-07 12:55:44
13060,CUST_440,PROD_86,2,2026-01-21 18:59:36
13061,CUST_208,PROD_53,1,2026-01-08 11:48:45
13062,CUST_450,PROD_15,3,2026-01-09 09:27:26
13063,CUST_330,PROD_97,1,2026-01-10 17:11:15
13064,CUST_85,PROD_31,5,2026-01-03 17:00:32
13065,CUST_221,PROD_91,1,2026-01-04 03:57:11
13066,CUST_473,PROD_32,3,2026-01-10 05:59:26
13067,CUST_304,PROD_4,3,2026-01-19 11:17:08
13068,CUST_304,PROD_1,1,2026-01-04 23:15:54
13069,CUST_396,PROD_23,3,2026-01-25 23:57:57
13070,CUST_133,PROD_30,4,2026-01-12 06:57:24
13071,CUST_241,PROD_34,5,2026-01-08 09:03:54
13072,CUST_331,PROD_49,5,2026-01-25 23:27:29
13073,CUST_400,PROD_1,2,2026-01-12 12:50:05
13074,CUST_211,PROD_49,1,2026-01-25 09:25:30
13075,CUST_167,PROD_30,5,2026-01-02 05:14:38
13076,CUST_264,PROD_15,4,2026-01-01 20:57:53
13077,CUST_28,PROD_29,2,2026-01-24 00:32:28
13078,CUST_137,PROD_49,2,2026-01-25 22:33:56
13079,CUST_283,PROD_46,5,2025-12-29 15:15:37
13080,CUST_492,PROD_97,4,2026-01-16 17:42:54
13081,CUST_335,PROD_9,4,2026-01-26 22:54:48
13082,CUST_27,PROD_79,1,2026-01-27 18:13:13
13083,CUST_321,PROD_26,3,2026-01-25 21:34:29
13084,CUST_207,PROD_80,4,2026-01-24 20:20:03
13085,CUST_442,PROD_82,4,2026-01-12 13:30:26
13086,CUST_210,PROD_60,2,2026-01-12 21:01:58
13087,CUST_268,PROD_25,5,2025-12-31 04:11:35
13088,CUST_284,PROD_18,3,2026-01-11 03:40:07
13089,CUST_476,PROD_84,2,2026-01-03 04:38:07
13090,CUST_433,PROD_33,3,2026-01-08 17:44:23
13091,CUST_483,PROD_53,4,2026-01-13 16:50:34
13092,CUST_346,PROD_91,3,2026-01-09 13:29:17
13093,CUST_163,PROD_54,3,2026-01-09 06:28:56
13094,CUST_376,PROD_53,3,2026-01-10 02:13:57
13095,CUST_409,PROD_10,2,2026-01-11 03:58:16
13096,CUST_291,PROD_6,3,2026-01-08 07:15:08
13097,CUST_186,PROD_31,5,2026-01-10 15:41:44
13098,CUST_175,PROD_31,4,2025-12-29 02:07:29
13099,CUST_16,PROD_24,5,2026-01-02 09:42:29
13100,CUST_426,PROD_90,1,2025-12-31 22:20:03
13101,CUST_486,PROD_71,4,2026-01-21 20:37:51
13102,CUST_265,PROD_28,3,2026-01-16 12:09:59
13103,CUST_44,PROD_25,5,2026-01-12 16:26:48
13104,CUST_123,PROD_16,3,2026-01-27 05:16:59
13105,CUST_296,PROD_49,4,2026-01-01 13:31:54
13106,CUST_478,PROD_30,5,2026-01-17 23:07:33
13107,CUST_162,PROD_78,3,2026-01-13 11:45:36
13108,CUST_320,PROD_31,2,2025-12-31 18:52:52
13109,CUST_170,PROD_97,4,2026-01-22 03:50:10
13110,CUST_434,PROD_61,4,2025-12-30 02:42:49
13111,CUST_175,PROD_31,4,2026-01-16 01:09:38
13112,CUST_425,PROD_6,2,2026-01-08 03:12:38
13113,CUST_325,PROD_33,5,2025-12-30 06:49:28
13114,CUST_6,PROD_15,5,2025-12-30 02:12:41
13115,CUST_450,PROD_44,3,2026-01-02 06:55:59
13116,CUST_438,PROD_88,5,2026-01-14 03:30:17
13117,CUST_321,PROD_85,1,2026-01-04 20:07:24
13118,CUST_275,PROD_54,3,2026-01-03 22:58:49
13119,CUST_162,PROD_44,2,2026-01-10 23:19:44
13120,CUST_441,PROD_36,5,2026-01-06 23:02:42
13121,CUST_135,PROD_44,5,2026-01-07 00:42:11
13122,CUST_60,PROD_98,4,2026-01-09 03:05:03
13123,CUST_203,PROD_27,1,2026-01-04 03:51:52
13124,CUST_270,PROD_42,1,2026-01-09 17:04:38
13125,CUST_357,PROD_20,1,2026-01-11 07:21:58
13126,CUST_74,PROD_36,2,2026-01-05 17:32:55
13127,CUST_117,PROD_63,5,2026-01-17 02:19:12
13128,CUST_352,PROD_99,4,2026-01-24 23:29:18
13129,CUST_418,PROD_73,1,2026-01-08 05:56:36
13130,CUST_179,PROD_69,1,2026-01-14 16:25:30
13131,CUST_82,PROD_42,1,2026-01-03 11:04:01
13132,CUST_126,PROD_37,3,2026-01-23 02:06:14
13133,CUST_231,PROD_97,4,2026-01-03 08:28:53
13134,CUST_296,PROD_35,1,2026-01-04 21:39:02
13135,CUST_106,PROD_18,1,2026-01-02 16:08:16
